16.05.2023,Объем и индексы промышленного производства по видам деятельности,(январь-апрель 2023г)
17.05.2023,"Объем продукции (товаров, услуг) в целом по промышленности в разрезе регионов",(январь-апрель 2023г)
17.05.2023,Производство промышленной продукции в натуральном выражении,(январь-апрель 2023г)
17.05.2023,О выполнении строительных работ и вводе в эксплуатацию объектов в Республике Казахстан,(январь-апрель)
17.05.2023,Об инвестициях в основной капитал,(январь-апрель 2023г.)
17.05.2023,О деятельности железнодорожного транспорта в Республике Казахстан,(2022г.)
17.05.2023,Об инновационной деятельности предприятий в Республике Казахстан,(2022г.)
17.05.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(16.05.2023)
17.05.2023,О работе сооружений систем водоснабжения и водоотведения в Республике Казахстан,(2022г.)
18.05.2023,"Основные показатели работы предприятий связи, почтовой и курьерской деятельности в Республике Казахстан",( 2022г.)
18.05.2023,Ресурсы и использование отдельных видов продукции (товаров) и сырья в Республике Казахстан,(январь-март 2023 г.)
18.05.2023,Об электронной коммерции в Республике Казахстан,(2022г.)
18.05.2023,Об электронной коммерции в Республике Казахстан,(2022г.)
18.05.2023,Протяженность автомобильных дорог Республики Казахстан,(  2022)
22.05.2023,"О травматизме, связанном с трудовой деятельностью, и профессиональных заболеваниях в Республике Казахстан",(2022г.)
22.05.2023,"О травматизме, связанном с трудовой деятельностью, и профессиональных заболеваниях в Республике Казахстан",(2022 год)
23.05.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(23.05.2023)
23.05.2023,"Валовый выпуск продукции (услуг) сельского, лесного и рыбного хозяйства в Республике Казахстан",(2022г.)
24.05.2023,Наличие построек и сооружений сельскохозяйственного назначения у сельхозяйственных производителей Республики Казахстан,( 2022г.)
25.05.2023,"Валовый выпуск продукции (услуг) сельского, лесного и рыбного  хозяйства в Республике Казахстан",(2022г.)
25.05.2023,О продукции и услугах транспорта в Республике Казахстан,(  2022)
25.05.2023,Об объемах оказанных услуг  в Республике Казахстан,( за январь-март 2023г.)
26.05.2023,Индексы тарифов на перевозку грузов всеми видами транспорта в Республике Казахстан,(май 2023г.)
26.05.2023,Об объеме оказанных услуг в области здравоохранения и предоставления социальных услуг,( I квартал 2023г.)
26.05.2023,Объем оказанных услуг организациями образования Республики Казахстан,(I квартал 2023г.)
29.05.2023,"Индексы тарифов на услуги почтовые, курьерские и связи для юридических лиц в Республике Казахстан",(май 2023г.)
29.05.2023,О деятельности сельхозформирований в Республике Казахстан,"(Том 1, 2022г.)"
29.05.2023,О деятельности сельхозформирований в Республике Казахстан,"(Том 2, 2022г.)"
30.05.2023,Об объеме оказанных услуг организациями образования Республики Казахстан,(Об объеме оказанных услуг организациями образования Республики Казахстан в 1 квартале 2023 года)
30.05.2023,Об объеме оказанных услуг в области здравоохранения и предоставления социальных услуг,(I квартал 2023г.)
30.05.2023,Краткий статистический ежегодник (предварительные данные за 2022 год),(Предварительные данные за 2022 год)
30.05.2023,Величина прожиточного минимума в Республике Казахстан,(май 2023г.)
01.06.2023,Инфляция в Республике Казахстан,(май 2023г.)
01.06.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(30.05.2023)
01.06.2023,Об изменении численности населения  Республики Казахстан,(на 1 мая 2023 года)
02.06.2023,О деятельности сельскохозяйственных кооперативов в Республике Казахстан,(2022г.)
05.06.2023,Индексы цен и цены производителей промышленной продукции в Республике Казахстан,(май 2023г.)
05.06.2023,Индексы цен и цены в строительстве в Республике Казахстан,(май 2023г.)
05.06.2023,Индексы цен и цены в сельском хозяйстве в Республике Казахстан,(май 2023г.)
05.06.2023,Уровень заболеваемости отдельными инфекционными заболеваниями,(за январь-апрель 2023 г.)
07.06.2023,Основные показатели по труду в Республике Казахстан,(2022г.)
07.06.2023,Индексы цен и цены приобретения продукции производственно-технического назначения промышленными предприятиями Республики Казахстан,(май 2023г.)
07.06.2023,"Индексы цен и цены оптовых продаж товаров, продукции в Республике Казахстан",(май 2023г.)
07.06.2023,Основные показатели по труду в РК,(2022г.)
08.06.2023,О деятельности мест размещения в Республике Казахстан,(январь-март 2023г.)
08.06.2023,Индекс потребительских цен и производные показатели в Республике Казахстан,(май 2023г.)
08.06.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(06.06.2023г.)
09.06.2023,Основные показатели количества субъектов в Республике Казахстан,( на 1 июня 2023г.)
09.06.2023,Розничные цены на отдельные товары и услуги в Республике Казахстан,(май 2023г.)
09.06.2023,Индексы цен и цены на рынке жилья в Республике Казахстан,(май 2023г.)
09.06.2023,Возраст зарегистрированных юридических лиц,(на 01 июня 2023 года)
09.06.2023,Количество зарегистрированных и действующих субъектов МСП в РК,(на 01 июня 2023 года)
09.06.2023,Основные показатели количества субъектов в РК,(на 01 июня 2023 года)
09.06.2023,"Юридические лица, филиалы и филиалы иностранных юридических лиц с иностранной и совместной формой собственности",(на 01 июня 2023 года)
09.06.2023,Основные показатели количества субъектов в Республике Казахстан,(на 01 июня 2023 года)
09.06.2023,"Зарегистрированные и действующие юридические лица, филиалы и филиалы иностранных юридических лиц с иностранной формой собственности",(на 01 июня 2023 года)
09.06.2023,Зарегистрированные и действующие юридические лица и филиалы с совместной формой собственности,(на 01 июня 2023 года)
12.06.2023,Основные показатели развития животноводства в Республике Казахстан,(январь-май 2023г.)
12.06.2023,Развитие статистики связи,(январь-май 2023г.)
12.06.2023,Основные показатели работы транспорта в Республике Казахстан,(январь-май 2023г.)
12.06.2023,О внутренней торговле в Республике Казахстан,(январе-май 2023г.)
12.06.2023,Базовый индекс цен производителей промышленной продукции в Республике Казахстан,(май 2023г.)
12.06.2023,Основные показатели работы транспорта в Республике Казахстан,(январь-май 2023г.)
12.06.2023,Объем реализации товаров и услуг в Республике Казахстан,(январь-май 2023г.)
12.06.2023,"Основные показатели работы предприятий связи, почтовой и курьерской деятельности в Республике Казахстан",(январь-май 2023г.)
12.06.2023,Основные показатели развития животноводства в Республике Казахстан,(январь-май 2023г)
13.06.2023,Краткосрочный экономический индикатор,(январь-май 2023г.)
13.06.2023,Наличие зерновых и бобовых культур в  Республике Казахстан,(на 1 июня 2023г. )
15.06.2023,Внешнеторговый оборот Республики Казахстан,(январь-апрель 2023г.)
15.06.2023,Основные показатели работы промышленности Республики Казахстан,(январь-май 2023г.)
15.06.2023,О количестве автотранспортных средств в Республике Казахстан,(на 1 мая 2023 года  )
15.06.2023,Индекс Биллетера в регионах Республики Казахстан,(за 2018-2022гг.)
15.06.2023,Объем и индексы промышленного производства по видам деятельности,(январь-май 2023г)
15.06.2023,"Объем продукции (товаров, услуг) в целом по промышленности в разрезе регионов",(за январь-май 2023г.)
15.06.2023,Производство промышленной продукции в натуральном выражении,(за январь-май 2023г.)
15.06.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(13.06.2023)
15.06.2023,Социально-экономическое развитие Республики Казахстан,(Май 2023г.)
15.06.2023,О выполнении строительных работ и вводе в эксплуатацию объектов в Республике Казахстан,(январь-май 2023г.)
16.06.2023,Потребление продуктов питания в домашних хозяйствах Республики Казахстан,(I квартал 2023г.)
16.06.2023,Об инвестициях в основной капитал в Республике Казахстан,(январь-май 2023г.)
16.06.2023,"Индексы цен экспортных поставок и импортных поступлений товаров, продукции Республики Казахстан",(апрель 2023г.)
16.06.2023,О выполнении строительных работ и вводе в эксплуатацию объектов в Республике Казахстан,(январь-май 2023г.)
16.06.2023,Об инвестициях в основной капитал,(январь-май 2023 г.)
16.06.2023,Потребление продуктов питания в домашних хозяйствах Республики Казахстан,(I квартал 2023г)
16.06.2023,Производство промышленной продукции в горнодобывающей промышленности и разработке карьеров в РК,(январь-май 2023г.)
19.06.2023,Производство промышленной продукции в обрабатывающей промышленности в РК,(январь-май 2023г.)
19.06.2023,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом в РК",(январь-май 2023г.)
19.06.2023,"Водоснабжение; сбор, обработка и удаление отходов, деятельность по ликвидации загрязнений в РК",(январь-май 2023г.)
19.06.2023,Объем промышленного производства по ВЭД в разрезе регионов РК,(январь-май 2023г.)
19.06.2023,Индексы промышленного производства по основным видам экономической деятельности в разрезе регионов,(за январь-май 2023г.)
19.06.2023,Отгрузка и изменение остатков промышленной продукции в стоимостном выражении,(за январь-май 2023г.)
19.06.2023,Отгрузка и изменение остатков промышленной продукции в натуральном выражении,(за январь-май 2023г.)
19.06.2023,Ресурсы и использование отдельных видов продукции (товаров) и сырья в Республике Казахстан,(январь-апрель 2023г.)
20.06.2023,О финансово-хозяйственной деятельности организаций здравоохранения в Республике Казахстан,(2022г.)
21.06.2023,Финансово-хозяйственная деятельность предприятий в Республике Казахстан,(I квартал 2023г.)
21.06.2023,Финансово-хозяйственная деятельность средних и крупных предприятий в Республике Казахстан,(I квартал 2023 г.)
21.06.2023,Финансово-хозяйственная деятельность национальных компаний,(1 квартал 2023 г.)
21.06.2023,Деятельность малых предприятий,(1 квартал 2023 г.)
21.06.2023,О финансово-хозяйственной деятельности организаций здравоохранения в Республике Казахстан,(2022)
21.06.2023,Финансово-хозяйственная деятельность предприятий в Республике Казахстан,(2022г.)
22.06.2023,Финансово-хозяйственная деятельность организаций образования в Республике Казахстан,(2022 год)
22.06.2023,Индекс старения населения в регионах Республики Казахстан,(за 2022г.)
22.06.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(20.06.2023)
22.06.2023,О финансово-хозяйственной деятельности организаций образования в Республике Казахстан,(2022 год)
22.06.2023,Финансово-хозяйственная деятельность предприятий,(за 2022 год)
22.06.2023,Финансово-хозяйственная деятельность национальных компаний,(за 2022 год)
22.06.2023,Основные показатели дифференциации доходов населения Республики Казахстан,(I квартал 2023 г.)
23.06.2023,Производственная деятельность домашних хозяйств в Республике Казахстан,(I квартал 2023г.)
23.06.2023,Расходы и доходы населения Республики Казахстан,(I квартал 2023г.)
23.06.2023,Стандартизованные коэффициенты смертности в регионах Республики Казахстан,(за 2022г.)
23.06.2023,Расходы и доходы домашних хозяйств Республики Казахстан,(I квартал 2023г.)
23.06.2023,Основные показатели дифференциации доходов населения Республики Казахстан,(I квартал 2023г.)
23.06.2023,Производственная деятельность домашних хозяйств в Республики Казахстан,(1 квартал 2023)
23.06.2023,Расходы и доходы населения Республики Казахстан,(1 квартал 2023)
23.06.2023,Результаты единовременного обследования некоммерческих организаций,(2023г.)
26.06.2023,Индексы тарифов на перевозку грузов всеми видами транспорта в Республике Казахстан,(июнь 2023г.)
27.06.2023,Стандартизованные коэффициенты смертности по основным классам причин смерти по Республики Казахстан,(за 2022г.)
27.06.2023,"Заработная плата наемных работников (с учетом малых предприятий, занимающихся предпринимательской деятельностью)",(2022г.)
28.06.2023,"Заработная плата наемных работников (с учетом малых предприятий, занимающихся предпринимательской деятельностью)",(I квартал 2023г.)
28.06.2023,Валовой внутренний продукт методом производства,(январь-март 2023г.)
29.06.2023,Среднедушевые номинальные денежные доходы населения по регионам Республики Казахстан,(I квартал 2023г.)
29.06.2023,Численность работников и оплата труда по формам собственности и видам экономической деятельности в Республике Казахстан,(2022г.)
29.06.2023,Движение рабочей силы и использование календарного фонда времени наемными работниками в Республике Казахстан,(2022г.)
29.06.2023,Стоимость затрат на содержание рабочей силы в Республике Казахстан,(2022г.)
29.06.2023,Индекс стоимости труда в Республике Казахстан,(2022г.)
29.06.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(29.06.2023)
29.06.2023,Потребление топлива и энергии в домашних хозяйствах в Республике Казахстан,(2022г.)
30.06.2023,Валовой внутренний продукт методом доходов,(январь-март 2023г.)
30.06.2023,Объем реализации товаров и услуг в Республике Казахстан,
30.06.2023,Об объемах оказанных IT-услуг в Республике Казахстан,(  2022 г.)
30.06.2023,"Индексы тарифов на услуги почтовые, курьерские и связи для юридических лиц в Республике Казахстан",(июнь 2023г.)
30.06.2023,"Об энергетической ценности продуктов питания, потребляемых населением Республики Казахстан",(июнь 2023г.)
30.06.2023,Потребление топлива и энергии в домашних хозяйствах в Республике Казахстан,(2022 год)
30.06.2023,Величина прожиточного минимума в Республике Казахстан,(II квартал 2023г.)
30.06.2023,Величина прожиточного минимума в Республике Казахстан,(июнь 2023г.)
01.07.2023,Об охране атмосферного воздуха  в Республике Казахстан,(2022г.)
01.07.2023,Инфляция в Республике Казахстан,(Июнь 2023г.)
01.07.2023,О состоянии охраны атмосферного воздуха в Республике Казахстан,(2022г.)
03.07.2023,Основные показатели работы промышленности Республики Казахстан,( 2022г.)
03.07.2023,Об изменении численности населения  Республики Казахстан,(на 1 июня 2023г.)
03.07.2023,"Объем продукции (товаров, услуг) в целом по промышленности по видам экономической деятельности",(2022г.)
03.07.2023,Производство промышленной продукции в натуральном выражении,(2022г.)
03.07.2023,"Объем продукции (товаров, услуг) в целом по промышленности в разрезе регионов",(2022г.)
04.07.2023,О выполнении строительных работ и вводе в эксплуатацию объектов в Республике Казахстан,(2022г.)
04.07.2023,Об инвестиционной деятельности в Республике Казахстан,( 2022г.)
04.07.2023,О выполнении строительных работ и вводе в эксплуатацию объектов в Республике Казахстан,(2022г.)
04.07.2023,Об инвестициях в основной капитал,(2022 год)
05.07.2023,Об объемах оказанных услуг  в Республике Казахстан,(2022г.)
05.07.2023,Индексы цен и цены производителей промышленной продукции в Республике Казахстан,(июнь 2023г.)
05.07.2023,Индексы цен и цены приобретения продукции производственно-технического назначения промышленными предприятиями Республики Казахстан,(июнь 2023г.)
05.07.2023,"Индексы цен и цены оптовых продаж товаров, продукции в Республике Казахстан",(июнь 2023г.)
05.07.2023,Индексы цен и цены в строительстве в Республике Казахстан,(июнь 2023г.)
05.07.2023,Индексы цен и цены в сельском хозяйстве в Республике Казахстан,(июнь 2023г.)
05.07.2023,Баланс производственных мощностей,(2022)
05.07.2023,Уровень заболеваемости отдельными инфекционными заболеваниями,(за январь-май 2023г.)
05.07.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(05.07.2023)
10.07.2023,Основные показатели количества субъектов в Республике Казахстан,( на 1 июля 2023г.)
10.07.2023,Индекс потребительских цен и производные показатели в Республике Казахстан,(июнь 2023г.)
10.07.2023,Розничные цены на отдельные товары и услуги в Республике Казахстан,(июнь 2023г.)
10.07.2023,Индексы цен и цены на рынке жилья в Республике Казахстан,( июнь 2023г.)
10.07.2023,Базовый индекс цен производителей промышленной продукции в Республике Казахстан,(июнь 2023г.)
10.07.2023,Основные показатели количества субъектов в Республике Казахстан,(на 01 июля 2023г.)
10.07.2023,"Зарегистрированные и действующие юридические лица, филиалы и филиалы иностранных юридических лиц с иностранной формой собственности",(на 01 июля 2023г.)
10.07.2023,Зарегистрированные и действующие юридические лица и филиалы с совместной формой собственности,(на 01 июля 2023г.)
10.07.2023,Возраст зарегистрированных юридических лиц,(на 01 июля 2023г.)
10.07.2023,Количество зарегистрированных и действующих субъектов МСП в РК,(на 01 июля 2023г.)
10.07.2023,"Количество зарегистрированных и действующих индивидуальных предпринимателей в возрасте до 35 лет и юридических лиц, собственниками (100%) которых являются лица в возрасте до 35 лет",(на 01 июля 2023г.)
10.07.2023,Основные показатели количества субъектов в РК,(на 01 июля 2023г.)
10.07.2023,"Юридические лица, филиалы и филиалы иностранных юридических лиц с иностранной и совместной формой собственности",(на 01 июля 2023г.)
11.07.2023,Естественное движение населения Республики Казахстан,(январь-март 2023г)
12.07.2023,Развитие статистики связи,(январь-июнь 2023г.)
12.07.2023,Основные показатели развития животноводства в Республике Казахстан,(январь-июнь 2023г.)
12.07.2023,Основные показатели работы транспорта в Республике Казахстан,(январь-июнь 2023г.)
12.07.2023,О внутренней торговле в Республике Казахстан,(январь-июнь 2023г.)
12.07.2023,О затратах на охрану окружающей среды в Республике Казахстан,(2022г.)
12.07.2023,Валовой региональный продукт Республики Казахстан,(январь-март 2023г.)
12.07.2023,Наличие зерновых и бобовых культур в  Республике Казахстан,( на 1 июля 2023г. )
12.07.2023,Объем реализации товаров и услуг в Республике Казахстан,(январь-июнь 2023г.)
12.07.2023,Основные показатели работы транспорта в Республике Казахстан,(январь-июнь 2023 года)
12.07.2023,О затратах на охрану окружающей среды в Республике Казахстан,(2022г.)
12.07.2023,"Основные показатели работы предприятий связи, почтовой и курьерской деятельности в Республике Казахстан",(январь-июнь 2023г.)
12.07.2023,Основные показатели развития животноводства в Республике Казахстан,(январь-июнь 2023г)
13.07.2023,Деловая активность предприятий Казахстана,(II квартал 2023г.)
13.07.2023,Краткосрочный экономический индикатор,(январь-июнь 2023г.)
13.07.2023,Численность населения Республики Казахстан по полу и типу местности,(1 апреля 2023г.)
13.07.2023,Валовой внутренний продукт методом конечного использования,(январь-март 2023г.)
13.07.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(13.07.2023)
14.07.2023,Внешнеторговый оборот Республики Казахстан,(январь-май 2023г.)
14.07.2023,Мониторинг малого и среднего предпринимательства в Республике Казахстан,( на 1 квартал 2023г.)
14.07.2023,Внешнеторговый оборот РК,(январь-май 2023 г.)
14.07.2023,Структура экспорта и импорта Республики Казахстан по основным товарным группам,(январь-май 2023 г.)
14.07.2023,Структура экспорта и импорта Республики Казахстан по основным товарным группам со странами ЕАЭС,(январь-май 2023 г.)
14.07.2023,Основные показатели внешней торговли Республики Казахстан по странам,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт Республики Казахстан по мясу и мясопродуктам,(январь-май 2023 г.)
14.07.2023,Основные показатели взаимной торговли Республики Казахстан со странами ЕАЭС по областям,(январь-май 2023 г.)
14.07.2023,О внешней торговле и взаимной торговле товарами с государствами-членами Евразийского экономического союза,(январь-май 2023 г.)
14.07.2023,"Экспорт и импорт РК со странами ЕАЭС по 4, 6, 10 знакам ТН ВЭД ЕАЭС в разрезе ""страна-товар""",(январь-май 2023 г.)
14.07.2023,"Экспорт и импорт РК со странами ЕАЭС по 4, 6, 10 знакам ТН ВЭД ЕАЭС в разрезе ""товар-страна""",(январь-май 2023 г.)
14.07.2023,"Экспорт и импорт товаров РК по 4,6,10 знакам ТН ВЭД ЕАЭС",(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Абай,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Акмолинская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Актюбинская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Алматинская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Атырауская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Западно-Казахстанская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Жамбылская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Жетісу,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Карагандинская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Костанайская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Кызылординская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Мангистауская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Павлодарская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Северо-Казахстанская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Туркестанская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Ұлытау,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Восточно-Казахстанская,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. г. Астана,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. г. Алматы,(январь-май 2023 г.)
14.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. г. Шымкент,(январь-май 2023 г.)
14.07.2023,Наличие семян масличных культур,(на 1 июля 2023г.)
14.07.2023,Конъюнктурные обследования,(II квартал 2023г.)
14.07.2023,Мониторинг малого и среднего предпринимательства в Республике Казахстан (Мониторинг Малого и среднего предпринимательства в РК,(1 кв 2023г))
14.07.2023,Социально-экономическое развитие Республики Казахстан,(Июнь 2023г.)
17.07.2023,Об уровне доверия населения к правоохранительным органам и судебной системе,(апрель-май 2023г.)
17.07.2023,Об инвестициях в основной капитал в Республике Казахстан,(январь-июнь 2023г.)
17.07.2023,Основные показатели работы промышленности Республики Казахстан,(январь-июнь 2023г.)
17.07.2023,Производители сельскохозяйственной продукции,(на 01 июля 2023г.)
17.07.2023,О количестве автотранспортных средств в Республике Казахстан,(  на 1 июня 2023г.)
17.07.2023,"Индексы цен экспортных поставок и импортных поступлений товаров, продукции Республики Казахстан",( май 2023г.)
17.07.2023,Индексы цен на продукцию лесного и рыбного хозяйства в Республике Казахстан,(II квартал 2023)
17.07.2023,Индекс цен аренды коммерческой недвижимости в Республике Казахстан,(II квартал 2023г.)
17.07.2023,Производство промышленной продукции в натуральном выражении,(январь-июнь 2023г.)
17.07.2023,Объем и индексы промышленного производства по видам деятельности,(январь-июнь 2023г.)
17.07.2023,"Объем продукции (товаров, услуг) в целом по промышленности в разрезе регионов",(январь-июнь 2023г.)
17.07.2023,Об инвестициях в основной капитал,(январь-июнь 2023 г.)
17.07.2023,Степень доверия,(апрель-май 2023г.)
17.07.2023,Причины низкой степени доверия и недоверия,(апрель-май 2023г.)
17.07.2023,Восприятие собственной безопасности и степень доверия,(апрель-май 2023г.)
17.07.2023,Уровень доверия населения к правоохранительным органам и судебной системе,(апрель-май 2023г.)
18.07.2023,О выполнении строительных работ и вводе в эксплуатацию объектов в Республике Казахстан,( январь-июнь 2023г.)
18.07.2023,О выполнении строительных работ и вводе в эксплуатацию объектов в Республике Казахстан,(январь-июнь 2023)
19.07.2023,Индексы промышленного производства по основным видам экономической деятельности в разрезе регионов,(январь-июнь 2023г.)
19.07.2023,Отгрузка и изменение остатков промышленной продукции в стоимостном выражении,(январь-июнь 2023г.)
19.07.2023,Отгрузка и изменение остатков промышленной продукции в натуральном выражении,(январь-июнь 2023г.)
20.07.2023,Качество жизни населения в Республике Казахстан,( 2023г.)
20.07.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(20.07.2023)
20.07.2023,Качество жизни населения в Республике Казахстан,(2023)
20.07.2023,Ресурсы и использование отдельных видов продукции (товаров) и сырья в Республике Казахстан,(январь-май 2023г.)
20.07.2023,Показатели индустриально-инновационного развития Республики Казахстан,(январь-июнь 2023г.)
24.07.2023,Занятость в Казахстане,(2018-2022)
25.07.2023,Индексы цен производителей на услуги в Республике Казахстан,( II квартал 2023 год)
25.07.2023,Основные показатели внешней торговли Республики Казахстан по странам,(2022г.)
25.07.2023,Структура экспорта и импорта Республики Казахстан по основным товарным группам со странами ЕАЭС,(2022г.)
25.07.2023,Структура экспорта и импорта Республики Казахстан по основным товарным группам,(2022г.)
25.07.2023,Основные показатели взаимной торговли Республики Казахстан со странами ЕАЭС по областям,(2022г.)
25.07.2023,Внешнеторговый оборот РК,(2022 год)
25.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Абай,(2022 год)
25.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Акмолинская,(2022 год)
25.07.2023,Экспорт и импорт Республики Казахстан по мясу и мясопродуктам,(2022 год)
25.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Актюбинская,(2022 год)
25.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Алматинская,(2022 год)
25.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Атырауская,(2022 год)
25.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Восточно-Казахстанская,(2022 год)
25.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Жамбылская,(2022 год)
25.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Жетісу,(2022 год)
25.07.2023,"Экспорт и импорт РК со странами ЕАЭС по 4, 6, 10 знакам ТН ВЭД ЕАЭС в разрезе ""страна-товар""",(2022г.)
25.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Ұлытау,(2022 год)
25.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Западно-Казахстанская,(2022 год)
25.07.2023,Экспорт и импорт РК со странами ЕАЭС в разрезе областей. Карагандинская,(2022 год)
25.07.2023,"Экспорт и импорт РК со странами ЕАЭС по 4, 6, 10 знакам ТН ВЭД ЕАЭС в разрезе ""товар-страна""",(2022г.)
